Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[13]     0.0    0.00    0.00   14006         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [13]
-----------------------------------------------
                0.00    0.00       1/14002       std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [186]
                0.00    0.00   14001/14002       std::vector<bool, std::allocator<bool> >::begin() [18]
[14]     0.0    0.00    0.00   14002         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [14]
                0.00    0.00   14002/14006       std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [13]
-----------------------------------------------
                0.00    0.00    2002/14002       void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [80]
                0.00    0.00   12000/14002       void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [25]
[15]     0.0    0.00    0.00   14002         operator new(unsigned long, void*) [15]
-----------------------------------------------
                0.00    0.00   14001/14001       std::operator+(std::_Bit_iterator const&, long) [19]
[16]     0.0    0.00    0.00   14001         std::_Bit_iterator::operator+=(long) [16]
                0.00    0.00   14001/14001       std::_Bit_iterator_base::_M_incr(long) [17]
-----------------------------------------------
                0.00    0.00   14001/14001       std::_Bit_iterator::operator+=(long) [16]
[17]     0.0    0.00    0.00   14001         std::_Bit_iterator_base::_M_incr(long) [17]
-----------------------------------------------
                0.00    0.00       1/14001       printSCCs(Graph const&) [163]
                0.00    0.00   14000/14001       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [23]
[18]     0.0    0.00    0.00   14001         std::vector<bool, std::allocator<bool> >::begin() [18]
                0.00    0.00   14001/14002       std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [14]
-----------------------------------------------
                0.00    0.00       1/14001       std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [186]
                0.00    0.00   14000/14001       std::_Bit_iterator::operator[](long) const [21]
[19]     0.0    0.00    0.00   14001         std::operator+(std::_Bit_iterator const&, long) [19]
                0.00    0.00   14001/14001       std::_Bit_iterator::operator+=(long) [16]
-----------------------------------------------
                0.00    0.00   14000/14000       std::_Bit_iterator::operator[](long) const [21]
[20]     0.0    0.00    0.00   14000         std::_Bit_iterator::operator*() const [20]
                0.00    0.00   14000/14000       std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [22]
-----------------------------------------------
                0.00    0.00   14000/14000       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [23]
[21]     0.0    0.00    0.00   14000         std::_Bit_iterator::operator[](long) const [21]
                0.00    0.00   14000/14001       std::operator+(std::_Bit_iterator const&, long) [19]
                0.00    0.00   14000/14000       std::_Bit_iterator::operator*() const [20]
-----------------------------------------------
                0.00    0.00   14000/14000       std::_Bit_iterator::operator*() const [20]
[22]     0.0    0.00    0.00   14000         std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [22]
-----------------------------------------------
                0.00    0.00    2000/14000       printSCCs(Graph const&) [163]
                0.00    0.00    6000/14000       fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [110]
                0.00    0.00    6000/14000       dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [94]
[23]     0.0    0.00    0.00   14000         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [23]
                0.00    0.00   14000/14001       std::vector<bool, std::allocator<bool> >::begin() [18]
                0.00    0.00   14000/14000       std::_Bit_iterator::operator[](long) const [21]
-----------------------------------------------
                0.00    0.00    2035/12207       std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [52]
                0.00    0.00    2035/12207       std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [53]
                0.00    0.00    4042/12207       std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [73]
                0.00    0.00    4095/12207       std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [33]
[24]     0.0    0.00    0.00   12207         std::__deque_buf_size(unsigned long) [24]
-----------------------------------------------
                0.00    0.00   12000/12000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [27]
[25]     0.0    0.00    0.00   12000         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [25]
                0.00    0.00   12000/24014       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00   12000/14002       operator new(unsigned long, void*) [15]
-----------------------------------------------
                0.00    0.00    2000/12000       printSCCs(Graph const&) [163]
                0.00    0.00    5000/12000       fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [110]
                0.00    0.00    5000/12000       dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [94]
[26]     0.0    0.00    0.00   12000         std::_Bit_reference::operator bool() const [26]
-----------------------------------------------
                0.00    0.00      14/12000       void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [101]
                0.00    0.00   11986/12000       std::deque<int, std::allocator<int> >::push_back(int const&) [28]
[27]     0.0    0.00    0.00   12000         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [27]
                0.00    0.00   12000/24014       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00   12000/12000       void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [25]
-----------------------------------------------
                0.00    0.00    1000/12000       fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [110]
                0.00    0.00    1000/12000       dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [94]
                0.00    0.00   10000/12000       Graph::addEdge(int, int) [29]
[28]     0.0    0.00    0.00   12000         std::deque<int, std::allocator<int> >::push_back(int const&) [28]
                0.00    0.00   11986/12000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [27]
                0.00    0.00      14/14          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [101]
-----------------------------------------------
                0.00    0.00    5000/10000       main [6]
                0.00    0.00    5000/10000       Graph::transposeGraph() const [171]
[29]     0.0    0.00    0.00   10000         Graph::addEdge(int, int) [29]
                0.00    0.00   10000/10000       std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::operator[](unsigned long) [30]
                0.00    0.00   10000/12000       std::deque<int, std::allocator<int> >::push_back(int const&) [28]
-----------------------------------------------
                0.00    0.00   10000/10000       Graph::addEdge(int, int) [29]
[30]     0.0    0.00    0.00   10000         std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::operator[](unsigned long) [30]
-----------------------------------------------
                0.00    0.00    3000/6000        std::deque<int, std::allocator<int> >::begin() const [46]
                0.00    0.00    3000/6000        std::deque<int, std::allocator<int> >::end() const [45]
[31]     0.0    0.00    0.00    6000         std::_Deque_iterator<int, int const&, int const*>::_Deque_iterator<std::_Deque_iterator<int, int&, int*>, void>(std::_Deque_iterator<int, int&, int*> const&) [31]
-----------------------------------------------
                0.00    0.00    2039/5078        std::deque<int, std::allocator<int> >::begin() [49]
                0.00    0.00    3039/5078        std::deque<int, std::allocator<int> >::end() [43]
[32]     0.0    0.00    0.00    5078         std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [32]
-----------------------------------------------
                0.00    0.00      14/4095        std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [103]
                0.00    0.00    4081/4095        std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [34]
[33]     0.0    0.00    0.00    4095         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [33]
                0.00    0.00    4095/12207       std::__deque_buf_size(unsigned long) [24]
-----------------------------------------------
                0.00    0.00       4/4081        std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [144]
                0.00    0.00       7/4081        std::_Deque_iterator<int, int&, int*>::operator++() [89]
                0.00    0.00       7/4081        std::_Deque_iterator<int, int&, int*>::operator--() [88]
                0.00    0.00       7/4081        std::deque<int, std::allocator<int> >::_M_pop_back_aux() [111]
                0.00    0.00      14/4081        void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [101]
                0.00    0.00    4042/4081        std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [73]
[34]     0.0    0.00    0.00    4081         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [34]
                0.00    0.00    4081/4095        std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [33]
-----------------------------------------------
                0.00    0.00      14/4060        std::deque<int, std::allocator<int> >::max_size() const [97]
                0.00    0.00    4046/4060        std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [38]
[35]     0.0    0.00    0.00    4060         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [35]
-----------------------------------------------
                0.00    0.00    4046/4046        std::allocator<int*>::allocator<int>(std::allocator<int> const&) [39]
[36]     0.0    0.00    0.00    4046         __gnu_cxx::new_allocator<int*>::new_allocator() [36]
-----------------------------------------------
                0.00    0.00    4046/4046        std::allocator<int*>::~allocator() [40]
[37]     0.0    0.00    0.00    4046         __gnu_cxx::new_allocator<int*>::~new_allocator() [37]
-----------------------------------------------
                0.00    0.00    2023/4046        std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [61]
                0.00    0.00    2023/4046        std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [60]
[38]     0.0    0.00    0.00    4046         std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [38]
                0.00    0.00    4046/4060        std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [35]
                0.00    0.00    4046/4046        std::allocator<int*>::allocator<int>(std::allocator<int> const&) [39]
-----------------------------------------------
                0.00    0.00    4046/4046        std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [38]
[39]     0.0    0.00    0.00    4046         std::allocator<int*>::allocator<int>(std::allocator<int> const&) [39]
                0.00    0.00    4046/4046        __gnu_cxx::new_allocator<int*>::new_allocator() [36]
-----------------------------------------------
                0.00    0.00    2023/4046        std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [61]
                0.00    0.00    2023/4046        std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [60]
[40]     0.0    0.00    0.00    4046         std::allocator<int*>::~allocator() [40]
                0.00    0.00    4046/4046        __gnu_cxx::new_allocator<int*>::~new_allocator() [37]
-----------------------------------------------
                0.00    0.00    4042/4042        std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [71]
[41]     0.0    0.00    0.00    4042         std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [41]
-----------------------------------------------
                0.00    0.00    2002/4004        void std::_Destroy_aux<false>::__destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [132]
                0.00    0.00    2002/4004        std::deque<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::deque<int, std::allocator<int> >*, unsigned long>(std::deque<int, std::allocator<int> >*, unsigned long) [143]
[42]     0.0    0.00    0.00    4004         std::deque<int, std::allocator<int> >* std::__addressof<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >&) [42]
-----------------------------------------------
                0.00    0.00      18/3039        printSCCs(Graph const&) [163]
                0.00    0.00    1000/3039        std::deque<int, std::allocator<int> >::back() [91]
                0.00    0.00    2021/3039        std::deque<int, std::allocator<int> >::~deque() [78]
[43]     0.0    0.00    0.00    3039         std::deque<int, std::allocator<int> >::end() [43]
                0.00    0.00    3039/5078        std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [32]
-----------------------------------------------
                0.00    0.00       7/3021        std::deque<int, std::allocator<int> >::_M_pop_back_aux() [111]
                0.00    0.00     993/3021        std::deque<int, std::allocator<int> >::pop_back() [92]
                0.00    0.00    2021/3021        std::deque<int, std::allocator<int> >::~deque() [78]
[44]     0.0    0.00    0.00    3021         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [44]
-----------------------------------------------
                0.00    0.00    1000/3000        fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [110]
                0.00    0.00    1000/3000        dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [94]
                0.00    0.00    1000/3000        Graph::transposeGraph() const [171]
[45]     0.0    0.00    0.00    3000         std::deque<int, std::allocator<int> >::end() const [45]
                0.00    0.00    3000/6000        std::_Deque_iterator<int, int const&, int const*>::_Deque_iterator<std::_Deque_iterator<int, int&, int*>, void>(std::_Deque_iterator<int, int&, int*> const&) [31]
-----------------------------------------------
                0.00    0.00    1000/3000        fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [110]
                0.00    0.00    1000/3000        dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [94]
                0.00    0.00    1000/3000        Graph::transposeGraph() const [171]
[46]     0.0    0.00    0.00    3000         std::deque<int, std::allocator<int> >::begin() const [46]
                0.00    0.00    3000/6000        std::_Deque_iterator<int, int const&, int const*>::_Deque_iterator<std::_Deque_iterator<int, int&, int*>, void>(std::_Deque_iterator<int, int&, int*> const&) [31]
-----------------------------------------------
                0.00    0.00    1000/3000        Graph::transposeGraph() const [171]
                0.00    0.00    2000/3000        Graph::getAdjList(int) const [82]
[47]     0.0    0.00    0.00    3000         std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::operator[](unsigned long) const [47]
-----------------------------------------------
                0.00    0.00      14/2049        __gnu_cxx::new_allocator<int>::max_size() const [95]
                0.00    0.00    2035/2049        __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [51]
[48]     0.0    0.00    0.00    2049         __gnu_cxx::new_allocator<int>::_M_max_size() const [48]
-----------------------------------------------
                0.00    0.00      18/2039        printSCCs(Graph const&) [163]
                0.00    0.00    2021/2039        std::deque<int, std::allocator<int> >::~deque() [78]
[49]     0.0    0.00    0.00    2039         std::deque<int, std::allocator<int> >::begin() [49]
                0.00    0.00    2039/5078        std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [32]
-----------------------------------------------
                0.00    0.00    2035/2035        std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [54]
[50]     0.0    0.00    0.00    2035         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [50]
-----------------------------------------------
                0.00    0.00    2035/2035        std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [55]
[51]     0.0    0.00    0.00    2035         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [51]
                0.00    0.00    2035/2049        __gnu_cxx::new_allocator<int>::_M_max_size() const [48]
-----------------------------------------------
                0.00    0.00      14/2035        void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [101]
                0.00    0.00    2021/2035        std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [70]
[52]     0.0    0.00    0.00    2035         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [52]
                0.00    0.00    2035/12207       std::__deque_buf_size(unsigned long) [24]
                0.00    0.00    2035/2035        std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [55]
-----------------------------------------------
                0.00    0.00       7/2035        std::deque<int, std::allocator<int> >::_M_pop_back_aux() [111]
                0.00    0.00    2028/2035        std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [72]
[53]     0.0    0.00    0.00    2035         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [53]
                0.00    0.00    2035/12207       std::__deque_buf_size(unsigned long) [24]
                0.00    0.00    2035/2035        std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [54]
-----------------------------------------------
                0.00    0.00    2035/2035        std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [53]
[54]     0.0    0.00    0.00    2035         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [54]
                0.00    0.00    2035/2035        __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [50]
-----------------------------------------------
                0.00    0.00    2035/2035        std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [52]
[55]     0.0    0.00    0.00    2035         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [55]
                0.00    0.00    2035/2035        __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [51]
-----------------------------------------------
                0.00    0.00       2/2025        std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [127]
                0.00    0.00       2/2025        std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [144]
                0.00    0.00    2021/2025        std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [73]
[56]     0.0    0.00    0.00    2025         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [56]
-----------------------------------------------
                0.00    0.00    2023/2023        std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [62]
[57]     0.0    0.00    0.00    2023         __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [57]
-----------------------------------------------
                0.00    0.00    2023/2023        std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [63]
[58]     0.0    0.00    0.00    2023         __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [58]
                0.00    0.00    2023/2023        __gnu_cxx::new_allocator<int*>::_M_max_size() const [59]
-----------------------------------------------
                0.00    0.00    2023/2023        __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [58]
[59]     0.0    0.00    0.00    2023         __gnu_cxx::new_allocator<int*>::_M_max_size() const [59]
-----------------------------------------------
                0.00    0.00       2/2023        std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [144]
                0.00    0.00    2021/2023        std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [73]
[60]     0.0    0.00    0.00    2023         std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [60]
                0.00    0.00    2023/4046        std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [38]
                0.00    0.00    2023/2023        std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [63]
                0.00    0.00    2023/4046        std::allocator<int*>::~allocator() [40]
-----------------------------------------------
                0.00    0.00       2/2023        std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [144]
                0.00    0.00    2021/2023        std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [75]
[61]     0.0    0.00    0.00    2023         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [61]
                0.00    0.00    2023/4046        std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [38]
                0.00    0.00    2023/2023        std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [62]
                0.00    0.00    2023/4046        std::allocator<int*>::~allocator() [40]
-----------------------------------------------
                0.00    0.00    2023/2023        std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [61]
[62]     0.0    0.00    0.00    2023         std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [62]
                0.00    0.00    2023/2023        __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [57]
-----------------------------------------------
                0.00    0.00    2023/2023        std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [60]
[63]     0.0    0.00    0.00    2023         std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [63]
                0.00    0.00    2023/2023        __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [58]
-----------------------------------------------
                0.00    0.00    2021/2021        std::allocator<int>::allocator() [66]
[64]     0.0    0.00    0.00    2021         __gnu_cxx::new_allocator<int>::new_allocator() [64]
-----------------------------------------------
                0.00    0.00    2021/2021        std::allocator<int>::~allocator() [67]
[65]     0.0    0.00    0.00    2021         __gnu_cxx::new_allocator<int>::~new_allocator() [65]
-----------------------------------------------
                0.00    0.00    2021/2021        std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [68]
[66]     0.0    0.00    0.00    2021         std::allocator<int>::allocator() [66]
                0.00    0.00    2021/2021        __gnu_cxx::new_allocator<int>::new_allocator() [64]
-----------------------------------------------
                0.00    0.00    2021/2021        std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [69]
[67]     0.0    0.00    0.00    2021         std::allocator<int>::~allocator() [67]
                0.00    0.00    2021/2021        __gnu_cxx::new_allocator<int>::~new_allocator() [65]
-----------------------------------------------
                0.00    0.00    2021/2021        std::_Deque_base<int, std::allocator<int> >::_Deque_base() [74]
[68]     0.0    0.00    0.00    2021         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [68]
                0.00    0.00    2021/2021        std::allocator<int>::allocator() [66]
                0.00    0.00    2021/2021        std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [71]
-----------------------------------------------
                0.00    0.00    2021/2021        std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [75]
[69]     0.0    0.00    0.00    2021         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [69]
                0.00    0.00    2021/2021        std::allocator<int>::~allocator() [67]
-----------------------------------------------
                0.00    0.00    2021/2021        std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [73]
[70]     0.0    0.00    0.00    2021         std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [70]
                0.00    0.00    2021/2035        std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [52]
-----------------------------------------------
                0.00    0.00    2021/2021        std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [68]
[71]     0.0    0.00    0.00    2021         std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [71]
                0.00    0.00    4042/4042        std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [41]
-----------------------------------------------
                0.00    0.00    2021/2021        std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [75]
[72]     0.0    0.00    0.00    2021         std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [72]
                0.00    0.00    2028/2035        std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [53]
-----------------------------------------------
                0.00    0.00    2021/2021        std::_Deque_base<int, std::allocator<int> >::_Deque_base() [74]
[73]     0.0    0.00    0.00    2021         std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [73]
                0.00    0.00    4042/12207       std::__deque_buf_size(unsigned long) [24]
                0.00    0.00    4042/4081        std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [34]
                0.00    0.00    2021/2025        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [56]
                0.00    0.00    2021/2023        std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [60]
                0.00    0.00    2021/2021        std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [70]
-----------------------------------------------
                0.00    0.00    2021/2021        std::deque<int, std::allocator<int> >::deque() [77]
[74]     0.0    0.00    0.00    2021         std::_Deque_base<int, std::allocator<int> >::_Deque_base() [74]
                0.00    0.00    2021/2021        std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [68]
                0.00    0.00    2021/2021        std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [73]
-----------------------------------------------
                0.00    0.00    2021/2021        std::deque<int, std::allocator<int> >::~deque() [78]
[75]     0.0    0.00    0.00    2021         std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [75]
                0.00    0.00    2021/2021        std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [72]
                0.00    0.00    2021/2023        std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [61]
                0.00    0.00    2021/2021        std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [69]
-----------------------------------------------
                0.00    0.00    2021/2021        std::deque<int, std::allocator<int> >::~deque() [78]
[76]     0.0    0.00    0.00    2021         std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [76]
-----------------------------------------------
                0.00    0.00      19/2021        printSCCs(Graph const&) [163]
                0.00    0.00    2002/2021        void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [80]
[77]     0.0    0.00    0.00    2021         std::deque<int, std::allocator<int> >::deque() [77]
                0.00    0.00    2021/2021        std::_Deque_base<int, std::allocator<int> >::_Deque_base() [74]
-----------------------------------------------
                0.00    0.00      19/2021        printSCCs(Graph const&) [163]
                0.00    0.00    2002/2021        void std::_Destroy<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*) [81]
[78]     0.0    0.00    0.00    2021         std::deque<int, std::allocator<int> >::~deque() [78]
                0.00    0.00    2021/3021        std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [44]
                0.00    0.00    2021/3039        std::deque<int, std::allocator<int> >::end() [43]
                0.00    0.00    2021/2039        std::deque<int, std::allocator<int> >::begin() [49]
                0.00    0.00    2021/2021        std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [76]
                0.00    0.00    2021/2021        std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [75]
-----------------------------------------------
                0.00    0.00    1001/2019        std::deque<int, std::allocator<int> >::empty() const [86]
                0.00    0.00    1018/2019        std::operator!=(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [85]
[79]     0.0    0.00    0.00    2019         std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [79]
-----------------------------------------------
                0.00    0.00    2002/2002        std::deque<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::deque<int, std::allocator<int> >*, unsigned long>(std::deque<int, std::allocator<int> >*, unsigned long) [143]
[80]     0.0    0.00    0.00    2002         void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [80]
                0.00    0.00    2002/14002       operator new(unsigned long, void*) [15]
                0.00    0.00    2002/2021        std::deque<int, std::allocator<int> >::deque() [77]
-----------------------------------------------
                0.00    0.00    2002/2002        void std::_Destroy_aux<false>::__destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [132]
[81]     0.0    0.00    0.00    2002         void std::_Destroy<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*) [81]
                0.00    0.00    2002/2021        std::deque<int, std::allocator<int> >::~deque() [78]
-----------------------------------------------
