Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[17]     0.0    0.00    0.00   15000         std::_List_const_iterator<int>::operator*() const [17]
                0.00    0.00   15000/15000       std::_List_node<int>::_M_valptr() const [16]
-----------------------------------------------
                0.00    0.00    5000/15000       fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [95]
                0.00    0.00    5000/15000       dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [85]
                0.00    0.00    5000/15000       Graph::transposeGraph() const [147]
[18]     0.0    0.00    0.00   15000         std::_List_const_iterator<int>::operator++() [18]
-----------------------------------------------
                0.00    0.00      18/14036       std::__cxx11::list<int, std::allocator<int> >::begin() [86]
                0.00    0.00    1000/14036       std::__cxx11::list<int, std::allocator<int> >::pop_back() [84]
                0.00    0.00   13018/14036       std::__cxx11::list<int, std::allocator<int> >::end() [31]
[19]     0.0    0.00    0.00   14036         std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [19]
-----------------------------------------------
                0.00    0.00       4/14006       std::_Bit_iterator::_Bit_iterator() [99]
                0.00    0.00   14002/14006       std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [21]
[20]     0.0    0.00    0.00   14006         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [20]
-----------------------------------------------
                0.00    0.00       1/14002       std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [162]
                0.00    0.00   14001/14002       std::vector<bool, std::allocator<bool> >::begin() [25]
[21]     0.0    0.00    0.00   14002         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [21]
                0.00    0.00   14002/14006       std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [20]
-----------------------------------------------
                0.00    0.00    2002/14002       void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*) [72]
                0.00    0.00   12000/14002       void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [35]
[22]     0.0    0.00    0.00   14002         operator new(unsigned long, void*) [22]
-----------------------------------------------
                0.00    0.00   14001/14001       std::operator+(std::_Bit_iterator const&, long) [26]
[23]     0.0    0.00    0.00   14001         std::_Bit_iterator::operator+=(long) [23]
                0.00    0.00   14001/14001       std::_Bit_iterator_base::_M_incr(long) [24]
-----------------------------------------------
                0.00    0.00   14001/14001       std::_Bit_iterator::operator+=(long) [23]
[24]     0.0    0.00    0.00   14001         std::_Bit_iterator_base::_M_incr(long) [24]
-----------------------------------------------
                0.00    0.00       1/14001       printSCCs(Graph const&) [139]
                0.00    0.00   14000/14001       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [30]
[25]     0.0    0.00    0.00   14001         std::vector<bool, std::allocator<bool> >::begin() [25]
                0.00    0.00   14001/14002       std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [21]
-----------------------------------------------
                0.00    0.00       1/14001       std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [162]
                0.00    0.00   14000/14001       std::_Bit_iterator::operator[](long) const [28]
[26]     0.0    0.00    0.00   14001         std::operator+(std::_Bit_iterator const&, long) [26]
                0.00    0.00   14001/14001       std::_Bit_iterator::operator+=(long) [23]
-----------------------------------------------
                0.00    0.00   14000/14000       std::_Bit_iterator::operator[](long) const [28]
[27]     0.0    0.00    0.00   14000         std::_Bit_iterator::operator*() const [27]
                0.00    0.00   14000/14000       std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [29]
-----------------------------------------------
                0.00    0.00   14000/14000       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [30]
[28]     0.0    0.00    0.00   14000         std::_Bit_iterator::operator[](long) const [28]
                0.00    0.00   14000/14001       std::operator+(std::_Bit_iterator const&, long) [26]
                0.00    0.00   14000/14000       std::_Bit_iterator::operator*() const [27]
-----------------------------------------------
                0.00    0.00   14000/14000       std::_Bit_iterator::operator*() const [27]
[29]     0.0    0.00    0.00   14000         std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [29]
-----------------------------------------------
                0.00    0.00    2000/14000       printSCCs(Graph const&) [139]
                0.00    0.00    6000/14000       fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [95]
                0.00    0.00    6000/14000       dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [85]
[30]     0.0    0.00    0.00   14000         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [30]
                0.00    0.00   14000/14001       std::vector<bool, std::allocator<bool> >::begin() [25]
                0.00    0.00   14000/14000       std::_Bit_iterator::operator[](long) const [28]
-----------------------------------------------
                0.00    0.00      18/13018       printSCCs(Graph const&) [139]
                0.00    0.00    1000/13018       std::__cxx11::list<int, std::allocator<int> >::back() [82]
                0.00    0.00   12000/13018       std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [50]
[31]     0.0    0.00    0.00   13018         std::__cxx11::list<int, std::allocator<int> >::end() [31]
                0.00    0.00   13018/14036       std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [19]
-----------------------------------------------
                0.00    0.00   12000/12000       std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [41]
[32]     0.0    0.00    0.00   12000         __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [32]
-----------------------------------------------
                0.00    0.00   12000/12000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [42]
[33]     0.0    0.00    0.00   12000         void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [33]
-----------------------------------------------
                0.00    0.00   12000/12000       std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [43]
[34]     0.0    0.00    0.00   12000         __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [34]
                0.00    0.00   12000/12000       __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [36]
-----------------------------------------------
                0.00    0.00   12000/12000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [44]
[35]     0.0    0.00    0.00   12000         void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [35]
                0.00    0.00   12000/48000       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00   12000/14002       operator new(unsigned long, void*) [22]
-----------------------------------------------
                0.00    0.00   12000/12000       __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [34]
[36]     0.0    0.00    0.00   12000         __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [36]
-----------------------------------------------
                0.00    0.00    2000/12000       printSCCs(Graph const&) [139]
                0.00    0.00    5000/12000       fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [95]
                0.00    0.00    5000/12000       dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [85]
[37]     0.0    0.00    0.00   12000         std::_Bit_reference::operator bool() const [37]
-----------------------------------------------
                0.00    0.00   12000/12000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [48]
[38]     0.0    0.00    0.00   12000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [38]
                0.00    0.00   12000/12000       std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [51]
-----------------------------------------------
                0.00    0.00   12000/12000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [48]
[39]     0.0    0.00    0.00   12000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [39]
-----------------------------------------------
                0.00    0.00   12000/12000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [48]
[40]     0.0    0.00    0.00   12000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [40]
-----------------------------------------------
                0.00    0.00   12000/12000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [47]
[41]     0.0    0.00    0.00   12000         std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [41]
                0.00    0.00   12000/12000       __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [32]
-----------------------------------------------
                0.00    0.00    1000/12000       std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [83]
                0.00    0.00   11000/12000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [65]
[42]     0.0    0.00    0.00   12000         void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [42]
                0.00    0.00   12000/12000       void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [33]
-----------------------------------------------
                0.00    0.00   12000/12000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [45]
[43]     0.0    0.00    0.00   12000         std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [43]
                0.00    0.00   12000/12000       __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [34]
-----------------------------------------------
                0.00    0.00   12000/12000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [48]
[44]     0.0    0.00    0.00   12000         void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [44]
                0.00    0.00   12000/48000       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00   12000/12000       void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [35]
-----------------------------------------------
                0.00    0.00   12000/12000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [48]
[45]     0.0    0.00    0.00   12000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [45]
                0.00    0.00   12000/12000       std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [43]
-----------------------------------------------
                0.00    0.00   12000/12000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [49]
[46]     0.0    0.00    0.00   12000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [46]
-----------------------------------------------
                0.00    0.00    1000/12000       std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [83]
                0.00    0.00   11000/12000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [65]
[47]     0.0    0.00    0.00   12000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [47]
                0.00    0.00   12000/12000       std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [41]
-----------------------------------------------
                0.00    0.00   12000/12000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [49]
[48]     0.0    0.00    0.00   12000         std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [48]
                0.00    0.00   12000/12000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [45]
                0.00    0.00   12000/24000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [12]
                0.00    0.00   12000/12000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [38]
                0.00    0.00   12000/48000       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00   12000/26000       std::_List_node<int>::_M_valptr() [11]
                0.00    0.00   12000/12000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [44]
                0.00    0.00   12000/12000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [40]
                0.00    0.00   12000/12000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [39]
-----------------------------------------------
                0.00    0.00   12000/12000       std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [50]
[49]     0.0    0.00    0.00   12000         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [49]
                0.00    0.00   12000/48000       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00   12000/12000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [48]
                0.00    0.00   12000/12000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [46]
-----------------------------------------------
                0.00    0.00    1000/12000       fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [95]
                0.00    0.00    1000/12000       dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [85]
                0.00    0.00   10000/12000       Graph::addEdge(int, int) [52]
[50]     0.0    0.00    0.00   12000         std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [50]
                0.00    0.00   12000/13018       std::__cxx11::list<int, std::allocator<int> >::end() [31]
                0.00    0.00   12000/12000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [49]
-----------------------------------------------
                0.00    0.00   12000/12000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [38]
[51]     0.0    0.00    0.00   12000         std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [51]
-----------------------------------------------
                0.00    0.00    5000/10000       main [6]
                0.00    0.00    5000/10000       Graph::transposeGraph() const [147]
[52]     0.0    0.00    0.00   10000         Graph::addEdge(int, int) [52]
                0.00    0.00   10000/10000       std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [53]
                0.00    0.00   10000/12000       std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [50]
-----------------------------------------------
                0.00    0.00   10000/10000       Graph::addEdge(int, int) [52]
[53]     0.0    0.00    0.00   10000         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [53]
-----------------------------------------------
                0.00    0.00    3000/6000        std::__cxx11::list<int, std::allocator<int> >::begin() const [58]
                0.00    0.00    3000/6000        std::__cxx11::list<int, std::allocator<int> >::end() const [57]
[54]     0.0    0.00    0.00    6000         std::_List_const_iterator<int>::_List_const_iterator(std::__detail::_List_node_base const*) [54]
-----------------------------------------------
                0.00    0.00    2002/4004        void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [113]
                0.00    0.00    2002/4004        std::__cxx11::list<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__cxx11::list<int, std::allocator<int> >*, unsigned long>(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [124]
[55]     0.0    0.00    0.00    4004         std::__cxx11::list<int, std::allocator<int> >* std::__addressof<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >&) [55]
-----------------------------------------------
                0.00    0.00    1000/3000        Graph::transposeGraph() const [147]
                0.00    0.00    2000/3000        Graph::getAdjList[abi:cxx11](int) const [74]
[56]     0.0    0.00    0.00    3000         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) const [56]
-----------------------------------------------
                0.00    0.00    1000/3000        fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [95]
                0.00    0.00    1000/3000        dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [85]
                0.00    0.00    1000/3000        Graph::transposeGraph() const [147]
[57]     0.0    0.00    0.00    3000         std::__cxx11::list<int, std::allocator<int> >::end() const [57]
                0.00    0.00    3000/6000        std::_List_const_iterator<int>::_List_const_iterator(std::__detail::_List_node_base const*) [54]
-----------------------------------------------
                0.00    0.00    1000/3000        fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [95]
                0.00    0.00    1000/3000        dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [85]
                0.00    0.00    1000/3000        Graph::transposeGraph() const [147]
[58]     0.0    0.00    0.00    3000         std::__cxx11::list<int, std::allocator<int> >::begin() const [58]
                0.00    0.00    3000/6000        std::_List_const_iterator<int>::_List_const_iterator(std::__detail::_List_node_base const*) [54]
-----------------------------------------------
                0.00    0.00    2021/2021        std::allocator<std::_List_node<int> >::allocator() [61]
[59]     0.0    0.00    0.00    2021         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [59]
-----------------------------------------------
                0.00    0.00    2021/2021        std::allocator<std::_List_node<int> >::~allocator() [62]
[60]     0.0    0.00    0.00    2021         __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [60]
-----------------------------------------------
                0.00    0.00    2021/2021        std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [63]
[61]     0.0    0.00    0.00    2021         std::allocator<std::_List_node<int> >::allocator() [61]
                0.00    0.00    2021/2021        __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [59]
-----------------------------------------------
                0.00    0.00    2021/2021        std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [64]
[62]     0.0    0.00    0.00    2021         std::allocator<std::_List_node<int> >::~allocator() [62]
                0.00    0.00    2021/2021        __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [60]
-----------------------------------------------
                0.00    0.00    2021/2021        std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [66]
[63]     0.0    0.00    0.00    2021         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [63]
                0.00    0.00    2021/2021        std::allocator<std::_List_node<int> >::allocator() [61]
                0.00    0.00    2021/2021        std::__detail::_List_node_header::_List_node_header() [71]
-----------------------------------------------
                0.00    0.00    2021/2021        std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [67]
[64]     0.0    0.00    0.00    2021         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [64]
                0.00    0.00    2021/2021        std::allocator<std::_List_node<int> >::~allocator() [62]
-----------------------------------------------
                0.00    0.00    2021/2021        std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [67]
[65]     0.0    0.00    0.00    2021         std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [65]
                0.00    0.00   11000/26000       std::_List_node<int>::_M_valptr() [11]
                0.00    0.00   11000/24000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [12]
                0.00    0.00   11000/12000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [42]
                0.00    0.00   11000/12000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [47]
-----------------------------------------------
                0.00    0.00    2021/2021        std::__cxx11::list<int, std::allocator<int> >::list() [68]
[66]     0.0    0.00    0.00    2021         std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [66]
                0.00    0.00    2021/2021        std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [63]
-----------------------------------------------
                0.00    0.00    2021/2021        std::__cxx11::list<int, std::allocator<int> >::~list() [69]
[67]     0.0    0.00    0.00    2021         std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [67]
                0.00    0.00    2021/2021        std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [65]
                0.00    0.00    2021/2021        std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [64]
-----------------------------------------------
                0.00    0.00      19/2021        printSCCs(Graph const&) [139]
                0.00    0.00    2002/2021        void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*) [72]
[68]     0.0    0.00    0.00    2021         std::__cxx11::list<int, std::allocator<int> >::list() [68]
                0.00    0.00    2021/2021        std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [66]
-----------------------------------------------
                0.00    0.00      19/2021        printSCCs(Graph const&) [139]
                0.00    0.00    2002/2021        void std::_Destroy<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*) [73]
[69]     0.0    0.00    0.00    2021         std::__cxx11::list<int, std::allocator<int> >::~list() [69]
                0.00    0.00    2021/2021        std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [67]
-----------------------------------------------
                0.00    0.00    2021/2021        std::__detail::_List_node_header::_List_node_header() [71]
[70]     0.0    0.00    0.00    2021         std::__detail::_List_node_header::_M_init() [70]
-----------------------------------------------
                0.00    0.00    2021/2021        std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [63]
[71]     0.0    0.00    0.00    2021         std::__detail::_List_node_header::_List_node_header() [71]
                0.00    0.00    2021/2021        std::__detail::_List_node_header::_M_init() [70]
-----------------------------------------------
                0.00    0.00    2002/2002        std::__cxx11::list<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__cxx11::list<int, std::allocator<int> >*, unsigned long>(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [124]
[72]     0.0    0.00    0.00    2002         void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*) [72]
                0.00    0.00    2002/14002       operator new(unsigned long, void*) [22]
                0.00    0.00    2002/2021        std::__cxx11::list<int, std::allocator<int> >::list() [68]
-----------------------------------------------
                0.00    0.00    2002/2002        void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [113]
[73]     0.0    0.00    0.00    2002         void std::_Destroy<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*) [73]
                0.00    0.00    2002/2021        std::__cxx11::list<int, std::allocator<int> >::~list() [69]
-----------------------------------------------
                0.00    0.00    1000/2000        fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [95]
                0.00    0.00    1000/2000        dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [85]
[74]     0.0    0.00    0.00    2000         Graph::getAdjList[abi:cxx11](int) const [74]
                0.00    0.00    2000/3000        std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) const [56]
-----------------------------------------------
                0.00    0.00    1000/2000        printSCCs(Graph const&) [139]
                0.00    0.00    1000/2000        std::__cxx11::list<int, std::allocator<int> >::back() [82]
[75]     0.0    0.00    0.00    2000         std::_List_iterator<int>::operator*() const [75]
                0.00    0.00    2000/26000       std::_List_node<int>::_M_valptr() [11]
-----------------------------------------------
                0.00    0.00    1000/2000        fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [95]
                0.00    0.00    1000/2000        dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [85]
[76]     0.0    0.00    0.00    2000         std::_Bit_reference::operator=(bool) [76]
-----------------------------------------------
                0.00    0.00    1018/1018        printSCCs(Graph const&) [139]
[77]     0.0    0.00    0.00    1018         std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&) [77]
-----------------------------------------------
                0.00    0.00    1001/1001        printSCCs(Graph const&) [139]
[78]     0.0    0.00    0.00    1001         std::__cxx11::list<int, std::allocator<int> >::empty() const [78]
-----------------------------------------------
                0.00    0.00    1000/1000        std::__cxx11::list<int, std::allocator<int> >::back() [82]
[79]     0.0    0.00    0.00    1000         std::_List_iterator<int>::operator--() [79]
-----------------------------------------------
                0.00    0.00    1000/1000        printSCCs(Graph const&) [139]
[80]     0.0    0.00    0.00    1000         std::_List_iterator<int>::operator++() [80]
-----------------------------------------------
                0.00    0.00    1000/1000        std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [83]
[81]     0.0    0.00    0.00    1000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_dec_size(unsigned long) [81]
-----------------------------------------------
                0.00    0.00    1000/1000        printSCCs(Graph const&) [139]
[82]     0.0    0.00    0.00    1000         std::__cxx11::list<int, std::allocator<int> >::back() [82]
                0.00    0.00    1000/13018       std::__cxx11::list<int, std::allocator<int> >::end() [31]
                0.00    0.00    1000/1000        std::_List_iterator<int>::operator--() [79]
                0.00    0.00    1000/2000        std::_List_iterator<int>::operator*() const [75]
-----------------------------------------------
                0.00    0.00    1000/1000        std::__cxx11::list<int, std::allocator<int> >::pop_back() [84]
[83]     0.0    0.00    0.00    1000         std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [83]
                0.00    0.00    1000/1000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_dec_size(unsigned long) [81]
                0.00    0.00    1000/26000       std::_List_node<int>::_M_valptr() [11]
                0.00    0.00    1000/24000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [12]
                0.00    0.00    1000/12000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [42]
                0.00    0.00    1000/12000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [47]
-----------------------------------------------
                0.00    0.00    1000/1000        printSCCs(Graph const&) [139]
[84]     0.0    0.00    0.00    1000         std::__cxx11::list<int, std::allocator<int> >::pop_back() [84]
                0.00    0.00    1000/14036       std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [19]
                0.00    0.00    1000/1000        std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [83]
-----------------------------------------------
                                 982             dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [85]
                0.00    0.00      18/18          printSCCs(Graph const&) [139]
[85]     0.0    0.00    0.00      18+982     dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [85]
                0.00    0.00    6000/14000       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [30]
